dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,label_prop_train,label_prop_test,label_prop_train_std,label_prop_test_std
cora,Cosine,True,0,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,True,0,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,True,0,BothSides,False,False,True,100.0,18.965825242718445,0.0,8.223688907757811
cora,Cosine,True,0,BothSides,False,False,False,100.0,19.07728155339806,0.0,8.235574101449723
cora,Cosine,False,5,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,5,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,5,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,5,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,5,BothSides,True,False,True,100.0,37.984466019417475,0.0,2.3930744958032433
cora,Cosine,False,5,BothSides,True,False,False,100.0,37.89592233009709,0.0,2.2377788160579035
cora,Cosine,False,5,BothSides,False,False,True,100.0,56.91805825242719,0.0,3.5348532796354286
cora,Cosine,False,5,BothSides,False,False,False,100.0,57.6978640776699,0.0,2.9027409372227004
cora,Cosine,False,50,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,50,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,50,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,50,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,50,BothSides,True,False,True,100.0,57.97553398058253,0.0,3.20833420782555
cora,Cosine,False,50,BothSides,True,False,False,100.0,58.447378640776705,0.0,2.8726577684002113
cora,Cosine,False,50,BothSides,False,False,True,100.0,57.17398058252427,0.0,4.212544650769322
cora,Cosine,False,50,BothSides,False,False,False,100.0,57.534757281553404,0.0,4.009070609087271
cora,Cosine,False,500,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,500,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,500,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,500,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,500,BothSides,True,False,True,100.0,45.58291262135923,0.0,6.9225305217516295
cora,Cosine,False,500,BothSides,True,False,False,100.0,45.992621359223314,0.0,6.797393932649118
cora,Cosine,False,500,BothSides,False,False,True,100.0,37.688932038834956,0.0,9.554423332780548
cora,Cosine,False,500,BothSides,False,False,False,100.0,37.9716504854369,0.0,9.490971115618468
cora,Cosine,False,40,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,40,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,40,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,40,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,40,BothSides,True,False,True,100.0,58.58990291262136,0.0,2.950095215028811
cora,Cosine,False,40,BothSides,True,False,False,100.0,59.10368932038835,0.0,2.6298097804921654
cora,Cosine,False,40,BothSides,False,False,True,100.0,57.37592233009708,0.0,4.038003107017148
cora,Cosine,False,40,BothSides,False,False,False,100.0,57.726213592233016,0.0,3.8280168345092322
cora,Cosine,False,30,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,30,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,30,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,30,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,30,BothSides,True,False,True,100.0,58.65514563106796,0.0,2.8619417673341383
cora,Cosine,False,30,BothSides,True,False,False,100.0,59.10213592233009,0.0,2.5300085969816797
cora,Cosine,False,30,BothSides,False,False,True,100.0,57.57669902912622,0.0,3.930588249749125
cora,Cosine,False,30,BothSides,False,False,False,100.0,57.96349514563108,0.0,3.656068112954714
cora,Cosine,False,20,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,20,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,20,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,20,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,20,BothSides,True,False,True,100.0,57.62097087378642,0.0,2.874755124055286
cora,Cosine,False,20,BothSides,True,False,False,100.0,58.15766990291263,0.0,2.5466924834645996
cora,Cosine,False,20,BothSides,False,False,True,100.0,57.671844660194175,0.0,3.731104719281124
cora,Cosine,False,20,BothSides,False,False,False,100.0,58.09708737864079,0.0,3.4394527247391995
cora,Cosine,False,200,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,200,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,200,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,200,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,200,BothSides,True,False,True,100.0,53.68155339805825,0.0,4.584707395067668
cora,Cosine,False,200,BothSides,True,False,False,100.0,54.13436893203883,0.0,4.397601450805249
cora,Cosine,False,200,BothSides,False,False,True,100.0,49.8664077669903,0.0,6.880235732622117
cora,Cosine,False,200,BothSides,False,False,False,100.0,50.2264077669903,0.0,6.739364831046743
cora,Cosine,False,10,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,10,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,10,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,10,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,10,BothSides,True,False,True,100.0,53.08932038834951,0.0,2.874465283236191
cora,Cosine,False,10,BothSides,True,False,False,100.0,53.410485436893204,0.0,2.5729254711811254
cora,Cosine,False,10,BothSides,False,False,True,100.0,58.10485436893204,0.0,3.799400163997395
cora,Cosine,False,10,BothSides,False,False,False,100.0,58.671067961165065,0.0,3.2790204735992963
cora,Cosine,False,100,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,100,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,100,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,100,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,100,BothSides,True,False,True,100.0,56.689708737864095,0.0,3.782712142221453
cora,Cosine,False,100,BothSides,True,False,False,100.0,57.13864077669903,0.0,3.541972740244951
cora,Cosine,False,100,BothSides,False,False,True,100.0,54.90097087378642,0.0,5.087522417000436
cora,Cosine,False,100,BothSides,False,False,False,100.0,55.24077669902913,0.0,4.904761739164841
cora,Cosine,False,1000,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,1000,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,1000,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,1000,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,1000,BothSides,True,False,True,100.0,32.70796116504855,0.0,8.638181532396388
cora,Cosine,False,1000,BothSides,True,False,False,100.0,32.98718446601942,0.0,8.588737688481036
cora,Cosine,False,1000,BothSides,False,False,True,100.0,25.381359223300976,0.0,9.776585076610523
cora,Cosine,False,1000,BothSides,False,False,False,100.0,25.575145631067958,0.0,9.77909469399986
cora,Cosine,False,0,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,0,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,Cosine,False,0,BothSides,False,False,True,100.0,18.965825242718445,0.0,8.223688907757811
cora,Cosine,False,0,BothSides,False,False,False,100.0,19.07728155339806,0.0,8.235574101449723
ESC-50,kalofolias,True,5,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,5,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,5,BothSides,False,True,True,100.0,42.56473684210527,0.0,1.9038502321273048
ESC-50,kalofolias,True,5,BothSides,False,True,False,100.0,42.68052631578948,0.0,1.8911406662093073
ESC-50,kalofolias,True,50,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,50,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,50,BothSides,False,True,True,100.0,58.35210526315789,0.0,1.81305965664662
ESC-50,kalofolias,True,50,BothSides,False,True,False,100.0,58.64894736842105,0.0,1.8257325778939757
ESC-50,kalofolias,True,500,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,500,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,500,BothSides,False,True,True,100.0,48.46684210526315,0.0,2.0458139816819676
ESC-50,kalofolias,True,500,BothSides,False,True,False,100.0,48.741578947368424,0.0,2.0894285425323904
ESC-50,kalofolias,True,40,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,40,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,40,BothSides,False,True,True,100.0,58.759473684210526,0.0,1.8141679258431125
ESC-50,kalofolias,True,40,BothSides,False,True,False,100.0,59.04473684210526,0.0,1.85007860879633
ESC-50,kalofolias,True,30,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,30,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,30,BothSides,False,True,True,100.0,58.94947368421053,0.0,1.8433367312320186
ESC-50,kalofolias,True,30,BothSides,False,True,False,100.0,59.15736842105263,0.0,1.8291498562654462
ESC-50,kalofolias,True,20,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,20,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,20,BothSides,False,True,True,100.0,57.78578947368422,0.0,1.9046270383265738
ESC-50,kalofolias,True,20,BothSides,False,True,False,100.0,58.0457894736842,0.0,1.8775043109599332
ESC-50,kalofolias,True,200,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,200,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,200,BothSides,False,True,True,100.0,53.67052631578946,0.0,1.938895079013772
ESC-50,kalofolias,True,200,BothSides,False,True,False,100.0,53.84368421052632,0.0,1.9134667093120354
ESC-50,kalofolias,True,10,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,10,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,10,BothSides,False,True,True,100.0,52.55000000000001,0.0,1.948880991521434
ESC-50,kalofolias,True,10,BothSides,False,True,False,100.0,52.74421052631578,0.0,1.9981850490644515
ESC-50,kalofolias,True,100,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,100,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,100,BothSides,False,True,True,100.0,56.69842105263157,0.0,1.8671508655089017
ESC-50,kalofolias,True,100,BothSides,False,True,False,100.0,56.870526315789476,0.0,1.8945967784488047
ESC-50,kalofolias,True,1000,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,1000,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,True,1000,BothSides,False,True,True,100.0,37.46315789473684,0.0,2.491125522969715
ESC-50,kalofolias,True,1000,BothSides,False,True,False,100.0,39.04947368421053,0.0,2.3906885388420407
ESC-50,kalofolias,False,5,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,5,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,5,BothSides,False,True,True,100.0,42.56473684210527,0.0,1.9038502321273048
ESC-50,kalofolias,False,5,BothSides,False,True,False,100.0,42.68052631578948,0.0,1.8911406662093073
ESC-50,kalofolias,False,50,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,50,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,50,BothSides,False,True,True,100.0,58.35210526315789,0.0,1.81305965664662
ESC-50,kalofolias,False,50,BothSides,False,True,False,100.0,58.64894736842105,0.0,1.8257325778939757
ESC-50,kalofolias,False,500,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,500,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,500,BothSides,False,True,True,100.0,48.46684210526315,0.0,2.0458139816819676
ESC-50,kalofolias,False,500,BothSides,False,True,False,100.0,48.741578947368424,0.0,2.0894285425323904
ESC-50,kalofolias,False,40,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,40,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,40,BothSides,False,True,True,100.0,58.759473684210526,0.0,1.8141679258431125
ESC-50,kalofolias,False,40,BothSides,False,True,False,100.0,59.04473684210526,0.0,1.85007860879633
ESC-50,kalofolias,False,30,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,30,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,30,BothSides,False,True,True,100.0,58.94947368421053,0.0,1.8433367312320186
ESC-50,kalofolias,False,30,BothSides,False,True,False,100.0,59.15736842105263,0.0,1.8291498562654462
ESC-50,kalofolias,False,20,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,20,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,20,BothSides,False,True,True,100.0,57.78578947368422,0.0,1.9046270383265738
ESC-50,kalofolias,False,20,BothSides,False,True,False,100.0,58.0457894736842,0.0,1.8775043109599332
ESC-50,kalofolias,False,200,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,200,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,200,BothSides,False,True,True,100.0,53.67052631578946,0.0,1.938895079013772
ESC-50,kalofolias,False,200,BothSides,False,True,False,100.0,53.84368421052632,0.0,1.9134667093120354
ESC-50,kalofolias,False,10,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,10,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,10,BothSides,False,True,True,100.0,52.55000000000001,0.0,1.948880991521434
ESC-50,kalofolias,False,10,BothSides,False,True,False,100.0,52.74421052631578,0.0,1.9981850490644515
ESC-50,kalofolias,False,100,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,100,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,100,BothSides,False,True,True,100.0,56.69842105263157,0.0,1.8671508655089017
ESC-50,kalofolias,False,100,BothSides,False,True,False,100.0,56.870526315789476,0.0,1.8945967784488047
ESC-50,kalofolias,False,1000,None,False,True,True,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,1000,None,False,True,False,100.0,2.0,0.0,0.0
ESC-50,kalofolias,False,1000,BothSides,False,True,True,100.0,37.46315789473684,0.0,2.491125522969715
ESC-50,kalofolias,False,1000,BothSides,False,True,False,100.0,39.04947368421053,0.0,2.3906885388420407
ESC-50,RBF,True,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,5,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,5,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,5,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,5,BothSides,True,False,True,100.0,35.33526315789473,0.0,2.2595767872806904
ESC-50,RBF,True,5,BothSides,True,False,False,100.0,35.317894736842106,0.0,2.266715930158264
ESC-50,RBF,True,5,BothSides,False,False,True,100.0,57.93263157894736,0.0,1.7999704522043871
ESC-50,RBF,True,5,BothSides,False,False,False,100.0,58.00368421052631,0.0,1.814824381207736
ESC-50,RBF,True,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,50,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,50,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,50,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,50,BothSides,True,False,True,100.0,52.664210526315784,0.0,2.1014014582279743
ESC-50,RBF,True,50,BothSides,True,False,False,100.0,52.87263157894738,0.0,2.089840614739279
ESC-50,RBF,True,50,BothSides,False,False,True,100.0,48.99,0.0,2.0395900815681136
ESC-50,RBF,True,50,BothSides,False,False,False,100.0,49.06368421052632,0.0,2.0210429687269
ESC-50,RBF,True,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,500,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,500,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,500,BothSides,True,False,True,100.0,37.258947368421055,0.0,1.9133686266334153
ESC-50,RBF,True,500,BothSides,True,False,False,100.0,37.3,0.0,1.9158689977711156
